Time,Location,SerialNumber,Level,Temperature,Conductivity,Compensated Level,LS Barometer
"Jan 11, 2026, 6:00:18 PM",,1094252,11.8948,11.41,8588.25,1.5767821218852003,101.185
"Jan 11, 2026, 5:00:58 PM",Blackwater,1094251,12.2269,10.2166,10695.7002,1.785802143836235,102.392
"Jan 11, 2026, 5:00:58 PM",,1094251,12.2269,10.2166,10695.7002,1.785802143836235,102.392
"Jan 11, 2026, 5:00:47 PM",Blackwater,1094201,12.1258,9.63138,2986.09009,1.7140700259224833,102.104
"Jan 11, 2026, 5:00:18 PM",,1094252,11.894499999999999,11.409,8600.98047,1.5791333890179848,101.159
"Jan 11, 2026, 4:00:58 PM",Blackwater,1094251,12.2289,10.2255,10717.40039,1.783927214949853,102.43
"Jan 11, 2026, 4:00:58 PM",,1094251,12.2289,10.2255,10717.40039,1.783927214949853,102.43
"Jan 11, 2026, 4:00:47 PM",Blackwater,1094201,12.1183,9.63394,2984.28003,1.7121784756264535,102.049
"Jan 11, 2026, 4:00:18 PM",,1094252,11.896699999999997,11.4085,8562.65039,1.582047192,101.152
"Jan 11, 2026, 3:00:58 PM",,1094251,12.223,10.2369,10722.5,1.7839415800922247,102.372
"Jan 11, 2026, 3:00:58 PM",Blackwater,1094251,12.223,10.2369,10722.5,1.7839415800922247,102.372
"Jan 11, 2026, 3:00:47 PM",Blackwater,1094201,12.1055,9.63451,2984.15991,1.7128387549159834,101.917
"Jan 11, 2026, 3:00:18 PM",,1094252,11.905200000000002,11.4125,8565.00977,1.5782086023588484,101.273
"Jan 11, 2026, 2:00:58 PM",,1094251,12.217,10.2599,10747.59961,1.785589466052185,102.297
"Jan 11, 2026, 2:00:58 PM",Blackwater,1094251,12.217,10.2599,10747.59961,1.785589466052185,102.297
"Jan 11, 2026, 2:00:47 PM",Blackwater,1094201,12.095199999999998,9.65338,2988.1499,1.7131438234471281,101.813
"Jan 11, 2026, 2:00:18 PM",,1094252,11.9128,11.4151,8565.00977,1.5736739566357085,101.392
"Jan 11, 2026, 1:00:58 PM",Blackwater,1094251,12.2101,10.2929,10756.59961,1.7872550983273405,102.213
"Jan 11, 2026, 1:00:58 PM",,1094251,12.2101,10.2929,10756.59961,1.7872550983273405,102.213
"Jan 11, 2026, 1:00:47 PM",Blackwater,1094201,12.079600000000001,9.64686,2988.57007,1.7189579041350205,101.603
"Jan 11, 2026, 1:00:18 PM",,1094252,11.9093,11.4132,8571.0498,1.576802124467674,101.327
"Jan 11, 2026, 12:00:58 PM",Blackwater,1094251,12.202499999999999,10.2426,10737.7002,1.7861812943465054,102.149
"Jan 11, 2026, 12:00:58 PM",,1094251,12.202499999999999,10.2426,10737.7002,1.7861812943465054,102.149
"Jan 11, 2026, 12:00:47 PM",Blackwater,1094201,12.0651,9.64647,2987.52002,1.7264838156997049,101.387
"Jan 11, 2026, 12:00:18 PM",,1094252,11.902199999999999,11.4166,8565.32031,1.5807150802500167,101.219
"Jan 11, 2026, 11:00:58 AM",Blackwater,1094251,12.200300000000002,10.2475,10747.40039,1.7858167869768988,102.131
"Jan 11, 2026, 11:00:58 AM",,1094251,12.200300000000002,10.2475,10747.40039,1.7858167869768988,102.131
"Jan 11, 2026, 11:00:47 AM",Blackwater,1094201,12.057300000000001,9.64621,2987.58008,1.734285503058027,101.234
"Jan 11, 2026, 11:00:18 AM",,1094252,11.902199999999999,11.4203,8597.94043,1.5829584601316053,101.197
"Jan 11, 2026, 10:00:58 AM",Blackwater,1094251,12.1881,10.3109,10763.2998,1.7869750944536276,102
"Jan 11, 2026, 10:00:58 AM",,1094251,12.1881,10.3109,10763.2998,1.7869750944536276,102
"Jan 11, 2026, 10:00:47 AM",Blackwater,1094201,12.0551,9.6433,2986.56006,1.7396314172051872,101.16
"Jan 11, 2026, 10:00:18 AM",,1094252,11.8999,11.416,8584.21973,1.5829018400131947,101.175
"Jan 11, 2026, 9:00:58 AM",,1094251,12.1759,10.3314,10774.40039,1.7873176274279647,101.877
"Jan 11, 2026, 9:00:58 AM",Blackwater,1094251,12.1759,10.3314,10774.40039,1.7873176274279647,101.877
"Jan 11, 2026, 9:00:47 AM",Blackwater,1094201,12.057,9.63901,2984.27002,1.7428570507715784,101.147
"Jan 11, 2026, 9:00:18 AM",,1094252,11.898,11.4246,8576.82031,1.5858964870275702,101.127
"Jan 11, 2026, 8:00:58 AM",Blackwater,1094251,12.161,10.2847,10763.90039,1.786999596658288,101.734
"Jan 11, 2026, 8:00:58 AM",,1094251,12.161,10.2847,10763.90039,1.786999596658288,101.734
"Jan 11, 2026, 8:00:47 AM",Blackwater,1094201,12.0587,9.63089,2986.71997,1.7401722628212015,101.19
"Jan 11, 2026, 8:00:18 AM",,1094252,11.8939,11.4143,8579.78027,1.5907700065539228,101.039
"Jan 11, 2026, 7:00:58 AM",Blackwater,1094251,12.1379,10.291,10757.7998,1.7877610008533664,101.5
"Jan 11, 2026, 7:00:58 AM",,1094251,12.1379,10.291,10757.7998,1.7877610008533664,101.5
"Jan 11, 2026, 7:00:47 AM",Blackwater,1094201,12.0698,9.63788,2988.18994,1.7309798720741085,101.389
"Jan 11, 2026, 7:00:18 AM",,1094252,11.8947,11.4178,8580.91016,1.5922838092435194,101.032
"Jan 11, 2026, 6:00:58 AM",Blackwater,1094251,12.1244,10.2902,10765.90039,1.7954711379156547,101.292
"Jan 11, 2026, 6:00:58 AM",,1094251,12.1244,10.2902,10765.90039,1.7954711379156547,101.292
"Jan 11, 2026, 6:00:47 AM",Blackwater,1094201,12.068,9.63441,2988.51001,1.7317291673940938,101.364
"Jan 11, 2026, 6:00:18 AM",,1094252,11.8939,11.4139,8568.58984,1.5956646535682981,100.991
"Jan 11, 2026, 5:00:58 AM",Blackwater,1094251,12.120500000000002,10.3084,10775.7002,1.8009525446932078,101.2
"Jan 11, 2026, 5:00:58 AM",,1094251,12.120500000000002,10.3084,10775.7002,1.8009525446932078,101.2
"Jan 11, 2026, 5:00:47 AM",Blackwater,1094201,12.062999999999999,9.62932,2986.11011,1.7350908560436504,101.282
"Jan 11, 2026, 5:00:18 AM",,1094252,11.8956,11.4137,8585.54004,1.5979764844450945,100.985
"Jan 11, 2026, 4:00:58 AM",Blackwater,1094251,12.119300000000003,10.2845,10754.09961,1.8019959245747985,101.178
"Jan 11, 2026, 4:00:58 AM",,1094251,12.119300000000003,10.2845,10754.09961,1.8019959245747985,101.178
"Jan 11, 2026, 4:00:47 AM",Blackwater,1094201,12.0584,9.63022,2989.55005,1.7370170520628179,101.218
"Jan 11, 2026, 4:00:18 AM",,1094252,11.8924,11.4115,8561.91992,1.6028322576562533,100.906
"Jan 11, 2026, 3:00:58 AM",,1094251,12.1201,10.2872,10753.59961,1.8023880373235983,101.182
"Jan 11, 2026, 3:00:58 AM",Blackwater,1094251,12.1201,10.2872,10753.59961,1.8023880373235983,101.182
"Jan 11, 2026, 3:00:47 AM",Blackwater,1094201,12.0574,9.63066,2988.91992,1.736526911126815,101.213
"Jan 11, 2026, 3:00:18 AM",,1094252,11.893500000000001,11.4141,8575.98047,1.6023007086514618,100.922
"Jan 11, 2026, 2:00:58 AM",,1094251,12.127699999999999,10.2824,10750.90039,1.795813955344471,101.321
"Jan 11, 2026, 2:00:58 AM",Blackwater,1094251,12.127699999999999,10.2824,10750.90039,1.795813955344471,101.321
"Jan 11, 2026, 2:00:47 AM",Blackwater,1094201,12.0538,9.63361,2987.97998,1.7385353608307856,101.158
"Jan 11, 2026, 2:00:18 AM",,1094252,11.8944,11.412,8584.33984,1.6044243704050545,100.91
"Jan 11, 2026, 1:00:58 AM",,1094251,12.131900000000002,10.2798,10759.40039,1.790938464005319,101.41
"Jan 11, 2026, 1:00:58 AM",Blackwater,1094251,12.131900000000002,10.2798,10759.40039,1.790938464005319,101.41
"Jan 11, 2026, 1:00:47 AM",Blackwater,1094201,12.051,9.62308,2988,1.7422615568499524,101.094
"Jan 11, 2026, 1:00:18 AM",,1094252,11.898200000000001,11.4117,8576.16016,1.6100598630354463,100.892
"Jan 11, 2026, 12:00:58 AM",,1094251,12.1253,10.2647,10748.5,1.7923942372164756,101.331
"Jan 11, 2026, 12:00:58 AM",Blackwater,1094251,12.1253,10.2647,10748.5,1.7923942372164756,101.331
"Jan 11, 2026, 12:00:47 AM",Blackwater,1094201,12.0475,9.6252,2991.3501,1.7445739501795203,101.037
"Jan 11, 2026, 12:00:18 AM",,1094252,11.9077,11.4165,8576.7998,1.6148691596466702,100.938
"Jan 10, 2026, 11:00:58 PM",Blackwater,1094251,12.1194,10.2343,10743.2998,1.7952638131172312,101.245
"Jan 10, 2026, 11:00:58 PM",,1094251,12.1194,10.2343,10743.2998,1.7952638131172312,101.245
"Jan 10, 2026, 11:00:47 PM",Blackwater,1094201,12.0485,9.61848,2987.32007,1.7461857810563186,101.031
"Jan 10, 2026, 11:00:18 PM",,1094252,11.919800000000002,11.4111,8588.66992,1.617689724681919,101.029
"Jan 10, 2026, 10:00:58 PM",,1094251,12.1183,10.2259,10744,1.7964071929988195,101.223
"Jan 10, 2026, 10:00:58 PM",Blackwater,1094251,12.1183,10.2259,10744,1.7964071929988195,101.223
"Jan 10, 2026, 10:00:47 PM",Blackwater,1094201,12.043399999999998,9.62479,2986.41992,1.7488356388290773,100.955
"Jan 10, 2026, 10:00:18 PM",,1094252,11.9258,11.41,8560.71973,1.6182852186035472,101.082
"Jan 10, 2026, 9:00:58 PM",,1094251,12.1156,10.2195,10743.90039,1.797684094,101.184
"Jan 10, 2026, 9:00:58 PM",Blackwater,1094251,12.1156,10.2195,10743.90039,1.797684094,101.184
"Jan 10, 2026, 9:00:47 PM",Blackwater,1094201,12.047,9.62607,2987.40991,1.7526395824546779,100.953
"Jan 10, 2026, 9:00:18 PM",,1094252,11.9299,11.4098,8569.78027,1.6229970494803418,101.076
"Jan 10, 2026, 8:00:58 PM",Blackwater,1094251,12.113,10.2305,10744.2998,1.8003866279635696,101.132
"Jan 10, 2026, 8:00:58 PM",,1094251,12.113,10.2305,10744.2998,1.8003866279635696,101.132
"Jan 10, 2026, 8:00:47 PM",Blackwater,1094201,12.047400000000001,9.61176,2986,1.7543652160210714,100.94
"Jan 10, 2026, 8:00:18 PM",,1094252,11.950699999999998,11.3985,8564.5,1.621057335226057,101.299
"Jan 10, 2026, 7:00:58 PM",Blackwater,1094251,12.1115,10.267,10769.5,1.803781274977945,101.084
"Jan 10, 2026, 7:00:58 PM",,1094251,12.1115,10.267,10769.5,1.803781274977945,101.084
"Jan 10, 2026, 7:00:47 PM",Blackwater,1094201,12.047900000000002,9.61542,2988.15991,1.7607795811634412,100.882
"Jan 10, 2026, 7:00:18 PM",,1094252,11.9558,11.3938,8579.73047,1.611881281434134,101.439
"Jan 10, 2026, 6:00:58 PM",,1094251,12.1089,10.2491,10750.40039,1.8060759219923224,101.036
"Jan 10, 2026, 6:00:58 PM",Blackwater,1094251,12.1089,10.2491,10750.40039,1.8060759219923224,101.036
"Jan 10, 2026, 6:00:47 PM",Blackwater,1094201,12.0529,9.6095,2986.87012,1.7650657784738435,100.889
"Jan 10, 2026, 6:00:18 PM",,1094252,11.9484,11.3902,8560.83984,1.6021359297397437,101.462
"Jan 10, 2026, 5:00:58 PM",,1094251,12.1055,10.2196,10755.90039,1.807060709942698,100.993
"Jan 10, 2026, 5:00:58 PM",Blackwater,1094251,12.1055,10.2196,10755.90039,1.807060709942698,100.993
"Jan 10, 2026, 5:00:47 PM",Blackwater,1094201,12.0622,9.60916,2987.34009,1.766717892513884,100.964
"Jan 10, 2026, 5:00:18 PM",,1094252,11.9328,11.4034,8549.37988,1.573075650450215,101.594
"Jan 10, 2026, 4:00:58 PM",,1094251,12.1054,10.2268,10746.59961,1.807164653568298,100.991
"Jan 10, 2026, 4:00:58 PM",Blackwater,1094251,12.1054,10.2268,10746.59961,1.807164653568298,100.991
"Jan 10, 2026, 4:00:47 PM",Blackwater,1094201,12.075599999999998,9.60843,2986.18994,1.766453669598753,101.098
"Jan 10, 2026, 4:00:18 PM",,1094252,11.9209,11.3984,8570.5498,1.552202131,101.682
"Jan 10, 2026, 3:00:58 PM",Blackwater,1094251,12.1,10.2448,10766.59961,1.808086905961865,100.929
"Jan 10, 2026, 3:00:58 PM",,1094251,12.1,10.2448,10766.59961,1.808086905961865,100.929
"Jan 10, 2026, 3:00:47 PM",Blackwater,1094201,12.0743,9.60422,2986.09009,1.7671931058547414,101.078
"Jan 10, 2026, 3:00:18 PM",,1094252,11.8977,11.3979,8557.46973,1.5056505857927807,101.911
"Jan 10, 2026, 2:00:58 PM",,1094251,12.0996,10.2389,10753.7002,1.807482962336267,100.931
"Jan 10, 2026, 2:00:58 PM",Blackwater,1094251,12.0996,10.2389,10753.7002,1.807482962336267,100.931
"Jan 10, 2026, 2:00:47 PM",Blackwater,1094201,12.0772,9.60521,2988.82007,1.7713167676083363,101.066
"Jan 10, 2026, 2:00:18 PM",,1094252,11.877,11.4034,8569.58984,1.4821973468471965,101.938
"Jan 10, 2026, 1:00:58 PM",Blackwater,1094251,12.0953,10.2154,10749.2002,1.8084854966018378,100.879
"Jan 10, 2026, 1:00:58 PM",,1094251,12.0953,10.2154,10749.2002,1.8084854966018378,100.879
"Jan 10, 2026, 1:00:47 PM",Blackwater,1094201,12.0827,9.59902,2988.67993,1.7570342359252393,101.26
"Jan 10, 2026, 1:00:18 PM",,1094252,11.860299999999999,11.4102,8560.19043,1.4539745320008544,102.051
"Jan 10, 2026, 12:00:58 PM",Blackwater,1094251,12.1001,10.248,10758.7998,1.8089007086514597,100.922
"Jan 10, 2026, 12:00:58 PM",,1094251,12.1001,10.248,10758.7998,1.8089007086514597,100.922
"Jan 10, 2026, 12:00:47 PM",Blackwater,1094201,12.0845,9.59917,2983.6499,1.7420088868133252,101.425
"Jan 10, 2026, 12:00:18 PM",,1094252,11.8476,11.409,8563.5498,1.4376035467400725,102.087
"Jan 10, 2026, 11:00:58 AM",,1094251,12.106299999999997,10.2206,10739.5,1.8089823998834904,100.982
"Jan 10, 2026, 11:00:58 AM",Blackwater,1094251,12.106299999999997,10.2206,10739.5,1.8089823998834904,100.982
"Jan 10, 2026, 11:00:47 AM",Blackwater,1094201,12.0794,9.5957,2986.87012,1.7329319861141463,101.464
"Jan 10, 2026, 11:00:18 AM",,1094252,11.847,11.4096,8577.91016,1.4340463641688885,102.116
"Jan 10, 2026, 10:00:58 AM",,1094251,12.1125,10.2314,10733.2002,1.8084522602387272,101.048
"Jan 10, 2026, 10:00:58 AM",Blackwater,1094251,12.1125,10.2314,10733.2002,1.8084522602387272,101.048
"Jan 10, 2026, 10:00:47 AM",Blackwater,1094201,12.0727,9.59514,2985.53003,1.7134855095142123,101.589
"Jan 10, 2026, 10:00:18 AM",,1094252,11.8453,11.4044,8558.44043,1.435609462178472,102.084
"Jan 10, 2026, 9:00:58 AM",,1094251,12.117999999999999,10.1588,10701,1.8051826843379717,101.134
"Jan 10, 2026, 9:00:58 AM",Blackwater,1094251,12.117999999999999,10.1588,10701,1.8051826843379717,101.134
"Jan 10, 2026, 9:00:47 AM",Blackwater,1094201,12.0633,9.59136,2989.1499,1.6936843846086655,101.691
"Jan 10, 2026, 9:00:18 AM",,1094252,11.8463,11.4058,8545.25977,1.435793687676076,102.092
"Jan 10, 2026, 8:00:58 AM",Blackwater,1094251,12.119499999999999,10.196,10710.2002,1.8051531071459792,101.149
"Jan 10, 2026, 8:00:58 AM",,1094251,12.119499999999999,10.196,10710.2002,1.8051531071459792,101.149
"Jan 10, 2026, 8:00:47 AM",Blackwater,1094201,12.0579,9.58966,2986.88989,1.6693176274279646,101.877
"Jan 10, 2026, 8:00:18 AM",,1094252,11.8458,11.4044,8562.7002,1.436823264868069,102.077
"Jan 10, 2026, 7:00:58 AM",Blackwater,1094251,12.129,10.1799,10716.59961,1.792933111019693,101.362
"Jan 10, 2026, 7:00:58 AM",,1094251,12.129,10.1799,10716.59961,1.792933111019693,101.362
"Jan 10, 2026, 7:00:47 AM",Blackwater,1094201,12.057600000000003,9.59334,2986.78003,1.660350023,101.962
"Jan 10, 2026, 7:00:18 AM",,1094252,11.8493,11.4049,8552.44043,1.4336950970361022,102.142
"Jan 10, 2026, 6:00:58 AM",Blackwater,1094251,12.1297,10.1694,10707.7002,1.7826201552373497,101.47
"Jan 10, 2026, 6:00:58 AM",,1094251,12.1297,10.1694,10707.7002,1.7826201552373497,101.47
"Jan 10, 2026, 6:00:47 AM",Blackwater,1094201,12.0592,9.58345,2982.63989,1.647979885,102.099
"Jan 10, 2026, 6:00:18 AM",,1094252,11.845399999999998,11.4084,8559.37988,1.4353015749272737,102.088
"Jan 10, 2026, 5:00:58 AM",Blackwater,1094251,12.1233,10.1824,10715.2998,1.7744866344197592,101.487
"Jan 10, 2026, 5:00:58 AM",,1094251,12.1233,10.1824,10715.2998,1.7744866344197592,101.487
"Jan 10, 2026, 5:00:47 AM",Blackwater,1094201,12.0562,9.58959,2989.40991,1.6375359426521199,102.172
"Jan 10, 2026, 5:00:18 AM",,1094252,11.840699999999998,11.4033,8570.83984,1.437229742759239,102.023
"Jan 10, 2026, 4:00:58 AM",Blackwater,1094251,12.1172,10.1909,10708.7998,1.7547224115046287,101.621
"Jan 10, 2026, 4:00:58 AM",,1094251,12.1172,10.1909,10708.7998,1.7547224115046287,101.621
"Jan 10, 2026, 4:00:47 AM",Blackwater,1094201,12.0451,9.5843,2985.6499,1.629902984287299,102.138
"Jan 10, 2026, 4:00:18 AM",,1094252,11.838699999999998,11.4048,8573.78027,1.4389007280200201,101.987
"Jan 10, 2026, 3:00:58 AM",Blackwater,1094251,12.1121,10.1586,10681.7998,1.733612836895111,101.778
"Jan 10, 2026, 3:00:58 AM",,1094251,12.1121,10.1586,10681.7998,1.733612836895111,101.778
"Jan 10, 2026, 3:00:47 AM",Blackwater,1094201,12.041200000000002,9.59016,2990.66992,1.6305917158632774,102.093
"Jan 10, 2026, 3:00:18 AM",,1094252,11.8386,11.4093,8531.91992,1.4400243897736151,101.975
"Jan 10, 2026, 2:00:58 AM",,1094251,12.1013,10.1051,10669.7002,1.7083328394775854,101.92
"Jan 10, 2026, 2:00:58 AM",Blackwater,1094251,12.1013,10.1051,10669.7002,1.7083328394775854,101.92
"Jan 10, 2026, 2:00:47 AM",Blackwater,1094201,12.041399999999998,9.58133,2988.41992,1.630179884986478,102.099
"Jan 10, 2026, 2:00:18 AM",,1094252,11.838500000000002,11.4029,8547.20996,1.440944108,101.965
"Jan 10, 2026, 1:00:58 AM",Blackwater,1094251,12.101899999999999,10.1388,10677.40039,1.6989396018232372,102.018
"Jan 10, 2026, 1:00:58 AM",,1094251,12.101899999999999,10.1388,10677.40039,1.6989396018232372,102.018
"Jan 10, 2026, 1:00:47 AM",Blackwater,1094201,12.0413,9.57483,2983.83008,1.6297739695480815,102.102
"Jan 10, 2026, 1:00:18 AM",,1094252,11.8396,11.4095,8547.74023,1.4372514327000356,102.012
"Jan 10, 2026, 12:00:58 AM",Blackwater,1094251,12.1007,10.1529,10687.7998,1.6892759413608818,102.101
"Jan 10, 2026, 12:00:58 AM",,1094251,12.1007,10.1529,10687.7998,1.6892759413608818,102.101
"Jan 10, 2026, 12:00:47 AM",Blackwater,1094201,12.0426,9.57773,2986.93994,1.6255674916569096,102.156
"Jan 10, 2026, 12:00:18 AM",,1094252,11.8379,11.407,8544.41992,1.4404460797144087,101.964
"Jan 9, 2026, 11:00:58 PM",Blackwater,1094251,12.091000000000001,10.1657,10693.5,1.6796779131736819,102.1
"Jan 9, 2026, 11:00:58 PM",,1094251,12.091000000000001,10.1657,10693.5,1.6796779131736819,102.1
"Jan 9, 2026, 11:00:47 PM",Blackwater,1094201,12.040199999999999,9.57295,2985.3999,1.6268384769176898,102.12
"Jan 9, 2026, 11:00:18 PM",,1094252,11.8374,11.4053,8562.53027,1.441883544157601,101.945
"Jan 9, 2026, 10:00:58 PM",,1094251,12.086499999999997,10.1338,10682.09961,1.6699773507209053,102.151
"Jan 9, 2026, 10:00:58 PM",Blackwater,1094251,12.086499999999997,10.1338,10682.09961,1.6699773507209053,102.151
"Jan 9, 2026, 10:00:47 PM",Blackwater,1094201,12.036999999999999,9.56464,2986.31006,1.629042982996064,102.067
"Jan 9, 2026, 10:00:18 PM",,1094252,11.836,11.3983,8535.62988,1.4448683321079763,101.902
"Jan 9, 2026, 9:00:58 PM",,1094251,12.0844,10.1473,10685.09961,1.6739956594888772,102.091
"Jan 9, 2026, 9:00:58 PM",Blackwater,1094251,12.0844,10.1473,10685.09961,1.6739956594888772,102.091
"Jan 9, 2026, 9:00:47 PM",Blackwater,1094201,12.0347,9.57819,2990.84009,1.631739601823238,102.018
"Jan 9, 2026, 9:00:18 PM",,1094252,11.839500000000001,11.4087,8561.5498,1.4434736850936019,101.95
"Jan 9, 2026, 8:00:58 PM",Blackwater,1094251,12.087299999999999,10.1391,10677.40039,1.6713891815977038,102.145
"Jan 9, 2026, 8:00:58 PM",,1094251,12.087299999999999,10.1391,10677.40039,1.6713891815977038,102.145
"Jan 9, 2026, 8:00:47 PM",Blackwater,1094201,12.033499999999998,9.56814,2985.38989,1.6323750944536268,102
"Jan 9, 2026, 8:00:18 PM",,1094252,11.8392,11.3991,8539.08984,1.4454170649751892,101.928
"Jan 9, 2026, 7:00:58 PM",Blackwater,1094251,12.0869,10.1495,10684.7998,1.6732325614792927,102.123
"Jan 9, 2026, 7:00:58 PM",,1094251,12.0869,10.1495,10684.7998,1.6732325614792927,102.123
"Jan 9, 2026, 7:00:47 PM",Blackwater,1094201,12.0329,9.56709,2985.22998,1.6314691790152296,102.003
"Jan 9, 2026, 7:00:18 PM",,1094252,11.8421,11.4027,8547.12012,1.446073685093602,101.95
"Jan 9, 2026, 6:00:58 PM",Blackwater,1094251,12.088300000000002,10.138,10684.7998,1.6710635480313127,102.158
"Jan 9, 2026, 6:00:58 PM",,1094251,12.088300000000002,10.138,10684.7998,1.6710635480313127,102.158
"Jan 9, 2026, 6:00:47 PM",Blackwater,1094201,12.036300000000002,9.56713,2988.13989,1.6289548138728613,102.061
"Jan 9, 2026, 6:00:18 PM",,1094252,11.8473,11.4066,8547.29004,1.445869179015231,102.003
"Jan 9, 2026, 5:00:58 PM",Blackwater,1094251,12.0841,10.1177,10683.09961,1.6746134058040718,102.082
"Jan 9, 2026, 5:00:58 PM",,1094251,12.0841,10.1177,10683.09961,1.6746134058040718,102.082
"Jan 9, 2026, 5:00:47 PM",Blackwater,1094201,12.0349,9.56114,2985.31006,1.6314297427592404,102.023
"Jan 9, 2026, 5:00:18 PM",,1094252,11.849900000000002,11.4056,8538.4502,1.4482652353896328,102.005
"Jan 9, 2026, 4:00:58 PM",Blackwater,1094251,12.0811,10.124,10680,1.6768139682568437,102.031
"Jan 9, 2026, 4:00:58 PM",,1094251,12.0811,10.124,10680,1.6768139682568437,102.031
"Jan 9, 2026, 4:00:47 PM",Blackwater,1094201,12.0308,9.56717,2986.51001,1.632734248837613,101.97
"Jan 9, 2026, 4:00:18 PM",,1094252,11.8601,11.4026,8526.7002,1.446738477,102.12
"Jan 9, 2026, 3:00:58 PM",,1094251,12.0797,10.0984,10677.5,1.6779632635768325,102.006
"Jan 9, 2026, 3:00:58 PM",Blackwater,1094251,12.0797,10.0984,10677.5,1.6779632635768325,102.006
"Jan 9, 2026, 3:00:47 PM",Blackwater,1094201,12.0337,9.56372,2986.67993,1.6337987562072203,101.988
"Jan 9, 2026, 3:00:18 PM",,1094252,11.8689,11.4104,8523.71973,1.4443215775097487,102.23
"Jan 9, 2026, 2:00:58 PM",,1094251,12.0798,10.1254,10695.5,1.678675094453628,102
"Jan 9, 2026, 2:00:58 PM",Blackwater,1094251,12.0798,10.1254,10695.5,1.678675094453628,102
"Jan 9, 2026, 2:00:47 PM",Blackwater,1094201,12.0322,9.55682,2987.3501,1.634236220650411,101.969
"Jan 9, 2026, 2:00:18 PM",,1094252,11.876,11.4076,8514.5498,1.439388903599411,102.348
"Jan 9, 2026, 1:00:58 PM",Blackwater,1094251,12.082299999999998,10.1029,10669.7002,1.6779119964440448,102.032
"Jan 9, 2026, 1:00:58 PM",,1094251,12.082299999999998,10.1029,10669.7002,1.6779119964440448,102.032
"Jan 9, 2026, 1:00:47 PM",Blackwater,1094201,12.0351,9.54871,2988.20996,1.6366263615864134,101.974
"Jan 9, 2026, 1:00:18 PM",,1094252,11.8797,11.4071,8513.19043,1.4371745384570411,102.406
"Jan 9, 2026, 12:00:58 PM",Blackwater,1094251,12.079099999999999,10.1025,10664.90039,1.6760376300104365,102.019
"Jan 9, 2026, 12:00:58 PM",,1094251,12.079099999999999,10.1025,10664.90039,1.6760376300104365,102.019
"Jan 9, 2026, 12:00:47 PM",Blackwater,1094201,12.038000000000002,9.55365,2986.58008,1.6379967843944234,101.989
"Jan 9, 2026, 12:00:18 PM",,1094252,11.8828,11.411,8539.83984,1.4358897505066632,102.449
"Jan 9, 2026, 11:00:58 AM",,1094251,12.073400000000001,10.0572,10656.7002,1.6771697414680038,101.952
"Jan 9, 2026, 11:00:58 AM",Blackwater,1094251,12.073400000000001,10.0572,10656.7002,1.6771697414680038,101.952
"Jan 9, 2026, 11:00:47 AM",Blackwater,1094201,12.042700000000002,9.54544,2986.97998,1.6390257991336414,102.025
"Jan 9, 2026, 11:00:18 AM",,1094252,11.8855,11.4113,8530.75,1.434612849807485,102.488
"Jan 9, 2026, 10:00:58 AM",Blackwater,1094251,12.0718,10.0869,10653.90039,1.6743460797144092,101.964
"Jan 9, 2026, 10:00:58 AM",,1094251,12.0718,10.0869,10653.90039,1.6743460797144092,101.964
"Jan 9, 2026, 10:00:47 AM",Blackwater,1094201,12.047400000000001,9.54568,2984.20996,1.6421962219416486,102.04
"Jan 9, 2026, 10:00:18 AM",,1094252,11.886800000000001,11.4155,8529.11035,1.434587216241091,102.501
"Jan 9, 2026, 9:00:58 AM",Blackwater,1094251,12.0688,10.0639,10651.5,1.6750170649751897,101.928
"Jan 9, 2026, 9:00:58 AM",,1094251,12.0688,10.0639,10651.5,1.6750170649751897,101.928
"Jan 9, 2026, 9:00:47 AM",Blackwater,1094201,12.0552,9.54767,2985.66992,1.6411246742280945,102.127
"Jan 9, 2026, 9:00:18 AM",,1094252,11.8884,11.4192,8523.12988,1.4352694699258965,102.51
"Jan 9, 2026, 8:00:58 AM",,1094251,12.0727,10.0692,10662.40039,1.674634248837613,101.97
"Jan 9, 2026, 8:00:58 AM",Blackwater,1094251,12.0727,10.0692,10662.40039,1.674634248837613,101.97
"Jan 9, 2026, 8:00:47 AM",Blackwater,1094201,12.0624,9.53424,2984.76001,1.6372097466329525,102.236
"Jan 9, 2026, 8:00:18 AM",,1094252,11.890499999999998,11.416,8519.29004,1.434412287354709,102.539
"Jan 9, 2026, 7:00:58 AM",Blackwater,1094251,12.070899999999998,10.0232,10639.7998,1.6756894595959972,101.942
"Jan 9, 2026, 7:00:58 AM",,1094251,12.070899999999998,10.0232,10639.7998,1.6756894595959972,101.942
"Jan 9, 2026, 7:00:47 AM",Blackwater,1094201,12.069199999999999,9.53872,2985.55005,1.6322829881610115,102.351
"Jan 9, 2026, 7:00:18 AM",,1094252,11.8907,11.4196,8522.62988,1.4358359491083061,102.527
"Jan 9, 2026, 6:00:58 AM",,1094251,12.071900000000001,10.0217,10638.40039,1.6762815723448006,101.946
"Jan 9, 2026, 6:00:58 AM",Blackwater,1094251,12.071900000000001,10.0217,10638.40039,1.6762815723448006,101.946
"Jan 9, 2026, 6:00:47 AM",Blackwater,1094201,12.075400000000002,9.53563,2984.02002,1.6301212995114562,102.433
"Jan 9, 2026, 6:00:18 AM",,1094252,11.891999999999998,11.42,8503.69043,1.434790597413916,102.55
